94, 0.05, 0.4
5.028634, -1.202977, 0.3451054
5.617126, -4.165993, 2.132533
5.808396, -1.452665, 0.1875278
7.898433, -0.02146425, 1.945571
6.576989, 2.235876, 0.2701122
6.007331, 3.208985, 0.4574744
4.91467, 3.254026, 0.2361151
4.675257, 4.087805, 0.2313562
4.734408, 4.926904, 0.2098249
4.587923, 5.733643, 0.2101048
4.130202, 6.361929, 0.167232
3.514122, 7.050889, 0.3570085
1.715088, 8.539292, 1.577915
0.7554395, 6.612118, 0.1749727
-0.2039252, 5.943323, 0.5945005
-4.699137, 2.59827, 0.5433086
-5.514815, -0.2738332, 0.5564846
-2.75249, -4.587052, 0.2070721
-1.937369, -5.184907, 0.4037955
2.490912, -4.65703, 0.4231304
3.218008, -5.456586, 0.2575916
3.809229, -6.175893, 0.2735065
4.676956, -6.881659, 0.4449995
5.64793, -6.667426, 0.1493273
6.43787, -6.733012, 0.2433307
7.306014, -6.348281, 0.3062444
7.716557, -5.603266, 0.1443985
8.605454, -4.828114, 0.6350083
8.287271, -3.56269, 0.269805
8.780674, -2.550721, 0.4560398
10.42829, -1.917056, 0.9092304
10.35198, -0.2713809, 0.3382133
10.68326, 1.332745, 0.899763
9.267776, 2.059744, 0.291501
8.342531, 2.477906, 0.3238501
7.468596, 2.32292, 0.1637221
7.053566, 3.089291, 0.3078129
6.724761, 4.00041, 0.2608207
5.926381, 4.059982, 0.1397788
5.375718, 4.598735, 0.2306007
5.25177, 5.439672, 0.2194218
5.060287, 6.201206, 0.1658169
4.624857, 6.77837, 0.1571757
4.505669, 8.011705, 0.6819052
4.021939, 9.596009, 0.5746018
2.969825, 10.35425, 0.3222661
2.123728, 10.46011, 0.1304284
1.083441, 10.99441, 0.6390452
0.2793037, 10.03052, 0.216228
-0.2645921, 9.308024, 0.2881099
-0.2188719, 8.473018, 0.1481474
-0.1127221, 7.792326, 0.1407714
-0.7146546, 7.070815, 0.3988565
-1.163564, 6.239818, 0.1456414
-1.283924, 5.417281, 0.2856545
-2.051539, 5.914154, 0.228739
-2.828964, 6.17565, 0.1914863
-3.682562, 6.239342, 0.2644847
-4.396491, 5.667297, 0.250354
-4.561103, 4.835156, 0.1979123
-4.605211, 3.862118, 0.3761248
-5.428722, 3.327847, 0.2055158
-6.174702, 2.226355, 0.7248114
-7.377722, 0.4500106, 1.020569
-6.429382, -0.9223155, 0.2475525
-5.687029, -1.250375, 0.1640572
-5.051003, -1.750255, 0.2448985
-5.176427, -3.062389, 0.6732162
-4.075826, -3.927397, 0.3266271
-3.462662, -4.64848, 0.2199093
-3.047663, -5.617339, 0.4340889
-2.079544, -6.878514, 0.755822
-0.8146319, -7.363481, 0.1988718
-0.09361242, -7.772595, 0.2301296
0.6918988, -7.706552, 0.158153
1.813466, -7.724633, 0.5635598
3.865366, -8.888903, 1.395639
6.48815, -8.123692, 0.936492
7.709673, -7.12805, 0.2393952
9.388792, -6.728023, 1.086717
9.922215, -4.920293, 0.3980711
9.425052, -4.037817, 0.2148132
10.58282, -3.700034, 0.5912188
12.03601, -2.936317, 0.6504387
11.88398, -1.597369, 0.2971121
11.42967, -0.8776142, 0.154034
11.15317, -0.1497934, 0.2245368
11.94752, 0.4341006, 0.3613248
12.09077, 1.473618, 0.2880156
11.72423, 2.438469, 0.3441138
10.66311, 2.83516, 0.3887329
9.332023, 3.258252, 0.6079736
8.13745, 3.207764, 0.1876653
7.549638, 3.71071, 0.1859482
7.312069, 4.444626, 0.1854609
7.169824, 6.697392, 1.671791
5.753505, 8.710726, 0.3898084
5.051105, 9.445246, 0.2265016
4.862624, 10.31647, 0.2648754
3.959048, 10.70678, 0.3193978
3.139366, 11.16286, 0.2186255
2.254725, 12.93478, 1.361849
0.3277041, 12.02231, 0.370286
-0.04150121, 11.0941, 0.228655
-0.5552011, 10.21448, 0.389982
-1.195565, 9.234028, 0.3810675
-0.7350662, 8.432377, 0.1434345
-2.060308, 7.960256, 0.863393
-3.150396, 6.855175, 0.2888622
-4.629982, 7.245224, 0.8412731
-5.294358, 5.79112, 0.3574188
-5.271981, 4.746556, 0.2873844
-5.379312, 3.916415, 0.149667
-6.312465, 3.635677, 0.4248012
-8.337177, 3.135395, 1.260802
-9.276343, 1.07986, 0.5991217
-8.852726, -0.007759786, 0.1680842
-8.421858, -0.7578288, 0.2969305
-7.536062, -1.031252, 0.230105
-6.862741, -1.398559, 0.1368861
-6.207866, -1.674968, 0.1739333
-6.276146, -2.542114, 0.2958967
-6.488225, -3.717059, 0.4980348
-5.367445, -4.482826, 0.4593701
-4.34116, -4.690221, 0.1876603
-3.955134, -5.447515, 0.2623456
-3.670393, -6.302696, 0.2389932
-3.644855, -7.494838, 0.5534227
-2.660722, -8.031697, 0.1676187
-1.877567, -8.109799, 0.2194212
-0.9748248, -8.064083, 0.2844781
0.1130486, -11.33136, 2.759153
3.383088, -10.66646, 0.1777991
4.734519, -11.40369, 0.9616381
5.469333, -9.957874, 0.2601931
7.521353, -10.70551, 1.523783
7.883355, -8.599407, 0.2132087
8.695062, -8.206716, 0.2884975
10.90068, -9.270503, 1.560257
11.06261, -6.968208, 0.3477262
10.82623, -5.957596, 0.2901639
13.71767, -5.665738, 2.215976
13.2105, -2.875034, 0.2204406
12.90156, -2.101041, 0.2129306
12.68762, -1.186409, 0.3263896
12.87714, -0.08380577, 0.3923821
12.90034, 1.063376, 0.3550343
12.86113, 2.379698, 0.5618719
11.98208, 3.362423, 0.3566383
11.06431, 3.688144, 0.217222
10.27557, 3.800131, 0.179427
9.577597, 4.757881, 0.6056678
9.292501, 5.976725, 0.2460745
9.754337, 7.166683, 0.630363
8.897427, 8.12466, 0.254945
8.188337, 8.550706, 0.1722924
8.267608, 12.47039, 3.34819
4.294904, 13.66038, 0.3989127
3.578018, 14.31632, 0.1727754
2.939701, 14.65764, 0.1510676
2.037189, 14.92798, 0.3910635
1.0304, 14.49165, 0.3062086
0.3970939, 13.67875, 0.3242637
-0.07295679, 12.84206, 0.2354258
-0.6221298, 12.05941, 0.3206804
-1.312125, 11.07606, 0.4805968
-1.377763, 10.01636, 0.1811353
-1.902796, 9.518391, 0.1424881
-2.903636, 9.357947, 0.4711305
-3.380175, 8.400582, 0.1982797
-4.385149, 8.757251, 0.4681087
-5.337134, 8.344673, 0.169435
-5.877157, 7.7786, 0.2129097
-5.886468, 6.993653, 0.1720921
-9.102277, 7.450241, 2.675969
-9.786294, 4.270044, 0.1769574
-10.71861, 3.189419, 0.8502624
-10.41444, 1.591799, 0.3760542
-10.27742, 0.6062198, 0.2190035
-9.636345, -0.03137152, 0.2851566
-9.176207, -0.8022634, 0.2126191
-8.688029, -1.620132, 0.3398651
-7.673883, -1.755484, 0.2832732
-8.300356, -3.410526, 1.086368
-7.027992, -4.555322, 0.2252006
-6.273661, -5.168661, 0.3470134
-5.156888, -5.753866, 0.5137981
-4.318458, -6.435586, 0.1668071
-4.807264, -7.212043, 0.350699
-4.51551, -8.196429, 0.2760124
-3.674441, -8.534976, 0.2306353
-2.743341, -8.755619, 0.3262506
-3.192025, -9.940971, 0.5411792
-3.419004, -11.33102, 0.4672807
-2.967571, -12.29459, 0.1967961
-2.720283, -13.12895, 0.2734382
-2.077485, -13.7073, 0.1912457
-1.417757, -15.93324, 1.730404
0.3705386, -14.52428, 0.1462559
1.455697, -14.66911, 0.5485246
2.488083, -13.85571, 0.3657949
2.967606, -12.9852, 0.2280569
3.306391, -12.19164, 0.2347913
3.985511, -12.86706, 0.3230193
4.983194, -12.94974, 0.2780846
5.935906, -12.52736, 0.3640624
7.067291, -12.98276, 0.4555371
8.83247, -13.21835, 0.925294
9.207554, -11.77055, 0.1703003
9.468061, -11.06456, 0.1822189
10.26256, -11.25284, 0.2342845
11.05443, -11.27872, 0.158009
12.12727, -11.36763, 0.5185022
12.72822, -10.3951, 0.2247195
12.92257, -9.64492, 0.150225
13.01012, -8.802025, 0.2972055
13.71538, -8.30139, 0.1676851
14.61331, -8.375801, 0.3333229
15.53649, -7.850518, 0.328833
16.11239, -7.098424, 0.2184301
17.80344, -5.623297, 1.625596
16.08371, -4.248723, 0.1759755
15.59447, -3.444428, 0.3654308
14.57352, -1.766024, 1.199098
13.76267, -0.07227498, 0.2787398
13.72254, 0.7900636, 0.1845319
13.68397, 1.619026, 0.2453279
14.86095, 3.006519, 1.174125
13.11612, 3.404618, 0.2155405
12.58179, 4.520745, 0.6218957
11.42199, 4.254473, 0.1680779
10.70464, 4.669323, 0.2605951
10.4389, 5.539176, 0.2489429
10.52346, 6.353293, 0.1695545
10.87106, 7.066489, 0.2238367
10.77227, 8.087027, 0.4014703
10.38941, 9.147419, 0.3259234
11.00051, 9.798816, 0.1672513
11.51691, 10.40758, 0.2310406
11.87133, 11.13479, 0.1779364
12.35729, 12.13189, 0.5312867
13.09984, 14.50294, 1.553317
10.90823, 16.25469, 0.8523517
9.265715, 16.45995, 0.4029405
8.216821, 16.32743, 0.2542915
7.242803, 16.25358, 0.3225219
6.32803, 15.89279, 0.2608288
5.687742, 15.32477, 0.1951054
5.08036, 14.72909, 0.2556219
4.172212, 14.75119, 0.2527956
3.409973, 15.09554, 0.1836161
2.498274, 18.07984, 2.536843
-3.267273, 15.46579, 3.393623
-2.608455, 11.24542, 0.4778554
-3.481926, 10.38879, 0.3455705
-4.075532, 9.677035, 0.1812336
-4.850389, 9.579139, 0.199783
-5.777754, 9.101435, 0.4433886
-6.686677, 10.44007, 0.7746585
-8.228368, 10.79182, 0.4066508
-9.180722, 10.57317, 0.1704802
-10.10779, 10.68902, 0.363796
-10.98988, 10.11655, 0.2877749
-12.06391, 9.493492, 0.5538958
-12.29944, 8.301871, 0.2607791
-12.25, 7.40165, 0.2407983
-12.15804, 6.527825, 0.237852
-11.79885, 5.793367, 0.179733
-11.62369, 4.671254, 0.5559701
-12.7071, 3.231606, 0.8457977
-11.7377, 2.201089, 0.1690136
-11.15665, 1.789805, 0.142874
-11.11625, 1.054146, 0.1938929
-10.91289, 0.2735592, 0.2127486
-10.36346, -0.3723689, 0.2352474
-9.964698, -1.302925, 0.3771495
-10.24032, -2.697361, 0.6442649
-9.866399, -3.885678, 0.2014922
-9.442122, -4.570221, 0.2038705
-8.72474, -4.977123, 0.2208764
-7.893329, -4.990396, 0.2106407
-7.15055, -5.233218, 0.1708208
-6.712964, -5.86623, 0.1987156
-6.026499, -6.255595, 0.1904859
-5.789595, -7.164954, 0.3492256
-5.48945, -8.317061, 0.4413359
-4.519812, -9.003389, 0.3466229
-4.109973, -9.841417, 0.186253
-4.188494, -10.66423, 0.2402931
-4.467075, -11.58056, 0.31745
-3.780292, -12.31064, 0.2848954
-3.663295, -13.42234, 0.4329413
-2.73196, -13.83374, 0.1852115
-3.081542, -14.48111, 0.1505172
-3.624589, -15.13225, 0.2973479
-3.620162, -16.04374, 0.2141577
-3.522716, -16.96967, 0.3168839
-2.860557, -17.67358, 0.2495243
-2.066637, -18.07283, 0.239133
-1.263679, -18.08565, 0.1639279
-0.476283, -17.97948, 0.2305939
0.3582856, -17.54071, 0.312286
0.602301, -16.71328, 0.150372
0.9717699, -15.80615, 0.4291161
1.908284, -15.58288, 0.1336439
3.857328, -15.41871, 1.422302
6.317447, -14.42459, 0.8310844
7.737088, -14.16034, 0.212941
8.388796, -14.57435, 0.1591541
9.327, -14.82993, 0.4132384
10.16356, -14.07519, 0.3134663
11.81875, -13.308, 1.110882
13.03088, -11.97186, 0.2931452
13.06314, -11.09517, 0.1841336
13.40511, -10.36266, 0.2242703
14.70152, -9.761768, 0.8046296
15.33386, -8.567004, 0.1471502
16.53206, -8.706575, 0.6591527
17.45931, -7.781866, 0.2503833
18.27836, -7.671423, 0.1760771
19.02532, -7.4122, 0.2145881
19.47586, -6.802988, 0.1431218
19.96903, -6.136136, 0.2862775
19.95639, -5.180254, 0.2696872
19.55756, -4.381713, 0.2229137
18.98359, -3.072646, 0.8064532
17.44265, -3.372827, 0.3634585
16.63304, -3.86076, 0.1818141
16.33237, -2.74493, 0.3738165
16.21846, -1.743172, 0.2343964
16.08177, -0.9130822, 0.2068736
15.42496, 0.2523412, 0.7308889
16.04159, 1.573186, 0.326805
16.8285, 2.532913, 0.5142804
16.6028, 3.903415, 0.4746813
15.70847, 4.525287, 0.2146124
14.89765, 4.654142, 0.2063805
14.16578, 4.473184, 0.1475321
13.60211, 5.062444, 0.2679132
12.92958, 5.581807, 0.1818094
12.17161, 5.58757, 0.1761817
11.30931, 5.327999, 0.3243468
11.12197, 6.193258, 0.1609588
11.55662, 6.846969, 0.224062
11.91795, 7.878988, 0.4693823
11.35535, 8.769988, 0.184374
12.20537, 9.536869, 0.5604576
14.37949, 10.82251, 1.565344
14.80473, 13.07267, 0.324637
15.84731, 14.34422, 0.9196965
14.89345, 15.44679, 0.1382128
14.46377, 16.12729, 0.2665914
13.51996, 16.85616, 0.5258932
12.41096, 16.52233, 0.2322621
11.99303, 17.62193, 0.5440847
10.68143, 17.76361, 0.3751408
9.31808, 17.70577, 0.5894382
8.286687, 17.08417, 0.214787
6.999057, 17.64014, 0.7877446
6.269342, 16.5225, 0.1470231
5.861594, 18.99853, 0.5623479
5.022415, 19.96854, 0.3202887
4.26041, 20.55701, 0.2424883
3.323092, 21.4436, 0.6477082
1.559948, 21.54527, 0.7183648
-1.195199, 20.86405, 1.71975
-2.769186, 19.26792, 0.1219171
-3.576645, 19.35514, 0.2902395
-4.583292, 19.26186, 0.3207192
-5.431514, 18.75066, 0.2696417
-6.152406, 18.15278, 0.2669154
-6.704806, 17.39262, 0.2727599
-7.791342, 16.2908, 0.8746819
-7.079861, 15.05267, 0.1533075
-7.025741, 14.29783, 0.2034758
-6.671875, 13.60389, 0.175476
-6.216173, 12.89538, 0.2669339
-5.546719, 12.27268, 0.2473566
-4.739542, 11.72136, 0.3301311
-4.272573, 10.80563, 0.2977898
-4.978296, 10.22034, 0.2190603
-5.433848, 11.02866, 0.3087911
-7.619885, 17.77835, 0.3860745
-8.566484, 17.44095, 0.2188558
-8.981697, 16.80501, 0.1406357
-9.340457, 15.90265, 0.4304254
-8.615439, 15.15729, 0.2093886
-7.816919, 14.72185, 0.3001411
-7.586736, 13.89519, 0.1579652
-7.226657, 13.18907, 0.234664
-7.449355, 11.95419, 0.6201406
-9.141994, 11.88238, 0.6740214
-10.30904, 11.46641, 0.1649422
-11.07242, 11.00634, 0.3263526
-11.80945, 10.45485, 0.1941659
-12.63357, 10.41989, 0.2306958
-13.16969, 9.682139, 0.2812829
-13.89978, 8.083541, 1.076144
-13.11143, 6.325638, 0.4504349
-12.36529, 5.6316, 0.1685936
-12.85421, 4.794113, 0.4011622
-13.71229, 4.152043, 0.2705477
-13.93142, 3.385444, 0.126754
-14.05105, 2.459051, 0.4073315
-13.12074, 1.889648, 0.2834039
-12.16148, 1.593714, 0.3204618
-11.80127, 0.5124282, 0.4192455
-11.27167, -0.4091745, 0.2436854
-10.7053, -0.9359979, 0.1298292
-11.22079, -1.725528, 0.4130842
-11.36301, -2.826894, 0.2974265
-10.87639, -3.506268, 0.1382458
-10.45383, -4.037911, 0.1408686
-10.42657, -5.301372, 0.7228861
-9.166058, -5.555895, 0.163067
-8.03847, -6.504173, 0.9102573
-6.550278, -6.652353, 0.1852938
-6.573526, -7.470022, 0.2327058
-6.382642, -8.317373, 0.2358799
-6.336349, -10.46267, 1.509919
-5.06477, -12.23794, 0.2737658
-4.529206, -12.98564, 0.2459578
-4.732913, -14.11522, 0.5018368
