94, 0.05, 0.2
-5.446466, -3.706318, 0.621419
-5.624074, -5.07832, 0.5620308
-5.404053, -6.350448, 0.5289846
-4.78857, -7.558352, 0.6266896
-3.602649, -8.284711, 0.5639954
-2.311447, -8.413684, 0.5336322
-0.997658, -8.28128, 0.5868118
-0.2821797, -7.466121, 0.2978043
0.2957035, -6.870598, 0.3320132
0.7366988, -6.101044, 0.3549426
2.695369, 4.494239, 0.3440381
2.070794, 4.960417, 0.2353306
1.285512, 5.331256, 0.4331096
0.1114437, 5.558508, 0.5627502
-1.44059, 5.700442, 0.7957602
-2.193342, 4.628013, 0.3144837
-3.05777, 4.489577, 0.3609589
-5.761123, -0.06682707, 0.6606417
-6.148334, -1.510677, 0.6342275
-6.612843, -2.950794, 0.6789494
-6.450399, -4.120611, 0.3020923
-6.700516, -5.053256, 0.4635082
-6.956118, -6.617064, 0.9210514
-5.936734, -7.857295, 0.4843508
-5.063995, -9.034451, 0.7810399
-3.55042, -9.474334, 0.5951605
-2.402989, -9.397156, 0.3548622
-1.567949, -9.076004, 0.3398059
-0.6361358, -9.346812, 0.4305617
0.2409931, -8.501125, 0.5878558
0.8865958, -7.456696, 0.4400024
1.300386, -6.608013, 0.3041826
1.582643, -5.843451, 0.310817
1.855781, -5.103588, 0.2778534
5.520828, -4.673683, 1.833885
5.76436, -2.332705, 0.319727
6.356597, -0.7284855, 1.190321
5.626497, 0.7971897, 0.3010483
6.455387, 1.68046, 0.7102423
6.971517, 3.671402, 1.146512
5.334053, 4.222183, 0.3811013
4.311926, 4.247208, 0.4413323
3.453772, 4.31124, 0.2192071
3.201859, 5.00929, 0.3229069
2.458695, 6.231457, 0.9074722
0.741605, 6.809021, 0.7041512
-0.6724894, 6.914536, 0.5138742
-2.287483, 7.369288, 0.9639227
-2.570133, 5.940444, 0.2926098
-3.715583, 5.55383, 0.7163261
-3.944936, 4.394419, 0.2655521
-4.470908, 3.695729, 0.4089843
-5.479438, 2.602866, 0.8781213
-5.935003, 1.105227, 0.4872741
-6.805241, 0.476687, 0.3862144
-6.907612, -0.5942815, 0.4896357
-7.171753, -1.649421, 0.3980635
-9.196164, -2.962804, 1.81507
-7.166746, -3.859642, 0.2036812
-7.723993, -4.891189, 0.468758
-8.729362, -5.980625, 0.8136848
